AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4430.769043,3907.179443,4268.205078,4157.436035,4154.871582,4376.410156,4149.230469,4460.512695,3638.461426,4216.922852,4588.205078,4080.512695,4394.358887,3823.5896
4430.256348,3904.615234,4270.769043,4158.461426,4151.794922,4386.666504,4145.641113,4457.435547,3634.358887,4209.743652,4587.179199,4071.794678,4382.05127,3817.94873
4430.256348,3908.205078,4273.333008,4158.974121,4154.358887,4384.102539,4146.666504,4462.563965,3643.5896,4216.410156,4593.333008,4076.923096,4400.512695,3821.025635
4428.205078,3910.769043,4270.769043,4156.922852,4155.897461,4380,4132.820313,4453.846191,3652.307617,4224.102539,4601.538574,4080.512695,4409.743652,3824.102539
4425.12793,3907.179443,4271.794922,4154.871582,4149.743652,4384.102539,4131.281738,4446.153809,3647.179443,4223.07666,4601.025391,4076.923096,4397.435547,3822.563965
4423.589844,3906.153809,4271.794922,4153.846191,4150.256348,4380.512695,4143.07666,4450.769043,3636.410156,4216.922852,4590.256348,4078.461426,4394.358887,3824.615234
4425.12793,3907.692139,4271.794922,4154.871582,4153.846191,4383.589844,4135.384277,4448.205078,3631.281982,4207.179199,4586.153809,4076.410156,4396.410156,3822.563965
4423.07666,3906.666504,4271.281738,4155.384277,4152.307617,4380.512695,4129.230469,4450.256348,3636.410156,4210.256348,4592.820313,4074.358887,4405.641113,3823.5896
4423.07666,3906.666504,4272.307617,4157.94873,4151.281738,4383.07666,4136.410156,4453.846191,3637.94873,4218.461426,4594.871582,4077.94873,4409.743652,3826.666504
4426.153809,3910.256348,4277.436035,4159.487305,4155.897461,4389.743652,4145.12793,4451.794922,3633.333252,4214.358887,4590.256348,4080,4398.461426,3821.53833
4425.12793,3911.794678,4276.410156,4157.436035,4160.512695,4383.07666,4149.230469,4461.025391,3638.461426,4213.333008,4592.307617,4078.974365,4393.333008,3820
4424.102539,3906.666504,4272.307617,4157.94873,4155.384277,4386.666504,4138.974121,4466.153809,3648.717773,4225.12793,4603.589844,4073.333252,4397.435547,3819.487061
4422.563965,3906.666504,4267.692383,4158.974121,4152.820313,4385.641113,4136.922852,4460,3649.743408,4229.230469,4605.12793,4070.769043,4406.153809,3816.410156
4423.589844,3908.205078,4264.615234,4157.436035,4157.94873,4384.615234,4142.563965,4457.435547,3644.615234,4220,4595.384277,4069.230713,4403.589844,3810.769043
4427.692383,3905.128174,4265.12793,4153.846191,4158.974121,4387.692383,4133.846191,4452.820313,3643.5896,4216.922852,4595.384277,4065.640869,4386.153809,3807.179443
4425.12793,3906.153809,4263.589844,4151.281738,4153.846191,4378.974121,4131.281738,4445.12793,3645.128174,4221.538574,4595.897461,4065.128174,4389.230469,3812.307617
4423.589844,3908.717773,4261.538574,4149.230469,4147.179199,4385.12793,4135.897461,4436.410156,3644.102539,4216.410156,4591.794922,4064.102539,4400,3812.307617
4425.641113,3909.230713,4263.07666,4149.230469,4149.230469,4387.179199,4136.922852,4441.538574,3647.179443,4215.384277,4592.307617,4066.666504,4402.563965,3809.230713
4428.205078,3910.769043,4269.230469,4156.410156,4154.358887,4380.512695,4146.153809,4459.487305,3653.845947,4224.615234,4598.461426,4073.845947,4408.205078,3814.871582
4431.794922,3916.410156,4274.358887,4156.922852,4151.794922,4386.153809,4150.769043,4464.615234,3650.256348,4224.102539,4601.025391,4077.435791,4404.102539,3822.563965
4429.743652,3917.94873,4269.743652,4150.256348,4151.281738,4382.563965,4134.871582,4451.794922,3638.461426,4212.307617,4590.256348,4078.461426,4395.384277,3824.615234
4430.256348,3911.281982,4270.256348,4150.769043,4151.281738,4384.615234,4126.153809,4439.487305,3641.025635,4207.692383,4586.666504,4078.974365,4398.461426,3820.512695
4437.435547,3912.820313,4280,4156.922852,4153.333008,4387.179199,4145.641113,4453.333008,3664.102539,4220,4597.94873,4085.128174,4415.897461,3821.53833
4440,3920,4281.025391,4157.94873,4158.461426,4382.05127,4152.307617,4463.07666,3673.333252,4225.12793,4598.461426,4090.769043,4417.435547,3826.153809
4434.871582,3917.94873,4272.820313,4155.897461,4157.436035,4387.179199,4134.358887,4437.94873,3658.974365,4212.820313,4588.205078,4082.563965,4391.794922,3827.692139
4432.307617,3915.384521,4268.717773,4155.384277,4154.871582,4385.12793,4134.358887,4423.07666,3653.845947,4206.666504,4583.589844,4077.435791,4387.179199,3841.025635
4438.461426,3920,4276.410156,4156.410156,4155.897461,4387.179199,4147.692383,4440,3660,4213.333008,4592.820313,4084.102539,4405.641113,3858.461426
4446.153809,3927.692139,4285.12793,4161.538574,4161.025391,4389.743652,4150.256348,4450.256348,3669.743408,4227.179199,4605.641113,4091.281982,4415.897461,3870.256348
4447.179199,3930.256348,4284.615234,4165.12793,4166.666504,4384.102539,4148.205078,4444.102539,3676.923096,4233.846191,4605.12793,4094.871582,4411.794922,3878.461426
4447.179199,3929.230713,4285.641113,4167.179199,4166.666504,4392.307617,4147.692383,4441.025391,3671.794678,4224.615234,4596.922852,4093.333252,4405.12793,3878.974365
4447.179199,3931.794678,4287.692383,4165.12793,4165.12793,4388.717773,4150.769043,4449.743652,3668.717773,4224.102539,4595.897461,4093.845947,4410.256348,3880
4447.179199,3929.743408,4287.692383,4164.615234,4161.025391,4386.666504,4155.384277,4455.384277,3667.692139,4226.153809,4598.461426,4093.845947,4413.846191,3879.487061
4451.281738,3929.230713,4291.794922,4171.794922,4162.05127,4391.794922,4158.974121,4456.922852,3669.230713,4227.179199,4601.538574,4097.94873,4417.435547,3881.53833
4452.820313,3935.384521,4294.358887,4174.871582,4168.205078,4390.256348,4161.538574,4461.025391,3677.435791,4238.461426,4607.692383,4109.230469,4427.692383,3891.281982
4448.717773,3931.281982,4290.256348,4174.871582,4168.205078,4396.922852,4159.487305,4456.922852,3675.897461,4236.922852,4608.205078,4100.512695,4417.94873,3889.743408
4445.12793,3928.717773,4286.153809,4175.384277,4168.205078,4390.769043,4157.436035,4449.743652,3663.5896,4223.07666,4597.94873,4087.179443,4405.641113,3880
4449.230469,3936.410156,4290.256348,4175.384277,4172.820313,4386.666504,4160.512695,4446.153809,3660,4222.05127,4594.871582,4093.333252,4415.897461,3878.974365
4453.333008,3939.487061,4295.384277,4177.436035,4173.846191,4393.333008,4165.12793,4451.794922,3668.205078,4234.358887,4605.641113,4102.05127,4424.615234,3885.640869
4449.230469,3936.923096,4290.256348,4179.487305,4172.307617,4388.205078,4160,4461.025391,3671.281982,4237.94873,4608.205078,4097.94873,4415.897461,3886.153809
4448.205078,3935.384521,4288.205078,4177.94873,4172.307617,4391.794922,4147.179199,4450.256348,3662.563965,4227.179199,4602.563965,4091.794678,4405.641113,3875.384521
4450.256348,3935.897461,4293.333008,4176.410156,4171.794922,4393.333008,4155.384277,4446.153809,3663.076904,4227.692383,4603.589844,4097.436035,4414.871582,3875.897461
4447.179199,3933.333252,4293.846191,4176.410156,4168.205078,4389.230469,4165.12793,4455.384277,3669.230713,4235.897461,4606.153809,4098.974121,4422.05127,3880
4441.538574,3929.743408,4289.230469,4173.846191,4162.563965,4392.307617,4150.769043,4450.769043,3665.640869,4230.769043,4604.615234,4088.205078,4406.153809,3873.333252
4438.974121,3930.769043,4284.615234,4173.333008,4165.12793,4388.717773,4143.589844,4445.12793,3657.94873,4219.487305,4597.435547,4084.615234,4396.410156,3872.307617
4445.641113,3931.794678,4291.281738,4178.461426,4169.743652,4394.358887,4150.256348,4450.256348,3657.94873,4222.563965,4600.512695,4094.871582,4408.205078,3878.974365
4452.307617,3934.358887,4300,4180.512695,4172.307617,4392.820313,4155.897461,4455.897461,3668.717773,4243.07666,4615.384277,4110.256348,4429.230469,3888.717773
4447.692383,3936.923096,4297.436035,4178.461426,4172.820313,4386.666504,4155.384277,4451.281738,3673.333252,4250.256348,4615.897461,4114.358887,4437.435547,3891.794678
4445.641113,3930.769043,4290.256348,4176.922852,4167.692383,4392.820313,4149.743652,4440.512695,3663.5896,4236.410156,4607.692383,4100,4426.153809,3883.076904
4451.281738,3925.128174,4288.205078,4175.384277,4165.641113,4384.615234,4148.717773,4446.153809,3666.153809,4239.487305,4612.820313,4095.384521,4427.179199,3883.5896
4454.871582,3924.615234,4290.769043,4175.384277,4164.615234,4385.641113,4153.846191,4463.589844,3678.461426,4252.307617,4621.538574,4101.025391,4427.692383,3889.743408
4446.666504,3923.076904,4288.205078,4172.820313,4160,4393.333008,4161.025391,4467.692383,3671.794678,4244.615234,4614.358887,4097.94873,4416.410156,3888.717773
4436.410156,3920,4280.512695,4170.256348,4156.410156,4385.641113,4157.94873,4452.307617,3654.358887,4231.281738,4601.538574,4088.717773,4416.922852,3883.076904
4436.410156,3916.923096,4278.974121,4169.230469,4154.358887,4388.205078,4146.153809,4435.897461,3648.717773,4227.179199,4600.512695,4082.563965,4419.487305,3875.897461
4438.974121,3919.487061,4282.563965,4169.230469,4157.94873,4387.692383,4153.846191,4441.025391,3655.897461,4228.717773,4603.589844,4087.692139,4420,3879.487061
4444.102539,3924.102539,4288.717773,4172.307617,4160,4390.769043,4167.179199,4450.769043,3659.487061,4229.743652,4607.692383,4093.333252,4415.384277,3885.128174
4451.281738,3927.692139,4292.820313,4175.384277,4161.025391,4393.333008,4161.538574,4448.717773,3662.563965,4236.922852,4614.358887,4097.436035,4418.461426,3887.692139
4452.820313,3929.230713,4294.358887,4174.871582,4164.102539,4386.153809,4155.384277,4455.897461,3670.769043,4244.615234,4617.435547,4105.641113,4435.384277,3898.461426
4453.846191,3930.256348,4298.974121,4174.358887,4167.179199,4394.358887,4161.538574,4460,3669.743408,4237.94873,4613.333008,4106.666504,4434.358887,3901.025635
4454.358887,3932.307617,4301.025391,4174.358887,4171.281738,4393.333008,4168.717773,4457.94873,3667.179443,4234.358887,4608.717773,4103.589844,4426.153809,3895.897461
4451.794922,3928.717773,4296.922852,4172.307617,4168.717773,4389.230469,4171.794922,4463.589844,3668.717773,4237.94873,4610.256348,4103.589844,4418.461426,3891.794678
4448.205078,3924.615234,4294.358887,4171.281738,4165.12793,4393.846191,4178.461426,4471.794922,3666.666504,4235.897461,4609.743652,4102.05127,4413.333008,3889.230713
4446.666504,3924.102539,4294.358887,4171.794922,4165.12793,4386.666504,4173.846191,4470.769043,3665.128174,4233.846191,4604.102539,4103.07666,4426.153809,3894.871582
4448.717773,3925.640869,4296.410156,4174.358887,4164.615234,4388.717773,4157.94873,4467.179199,3672.820313,4238.974121,4609.743652,4106.153809,4435.384277,3900.512695
4449.743652,3931.794678,4296.922852,4176.922852,4168.205078,4387.179199,4164.615234,4480.512695,3682.05127,4245.12793,4620,4108.205078,4430.769043,3901.025635
4447.692383,3933.333252,4292.307617,4174.871582,4171.281738,4385.641113,4174.358887,4489.230469,3682.563965,4245.12793,4617.94873,4104.102539,4425.641113,3897.435791
4445.12793,3930.256348,4291.281738,4173.333008,4168.205078,4391.794922,4161.025391,4477.435547,3684.615234,4248.717773,4618.461426,4100.512695,4424.615234,3894.871582
4441.538574,3929.230713,4289.743652,4173.333008,4166.666504,4385.641113,4153.333008,4467.179199,3686.666504,4256.922852,4621.025391,4103.589844,4426.153809,3896.410156
4444.102539,3929.230713,4290.769043,4173.333008,4167.692383,4391.281738,4154.871582,4457.94873,3677.435791,4246.666504,4616.410156,4101.025391,4427.692383,3893.845947
4448.717773,3931.281982,4296.922852,4174.358887,4169.230469,4394.358887,4156.922852,4462.563965,3676.410156,4241.025391,4616.410156,4103.07666,4436.410156,3896.923096
4445.641113,3933.845947,4297.94873,4174.358887,4170.769043,4388.205078,4163.07666,4468.717773,3683.5896,4247.692383,4618.974121,4109.743652,4440.512695,3900.512695
4444.615234,3933.333252,4294.871582,4174.871582,4170.256348,4394.358887,4166.153809,4454.358887,3680,4239.487305,4611.281738,4101.538574,4421.538574,3895.897461
4446.153809,3932.820313,4293.846191,4176.410156,4170.256348,4392.820313,4167.692383,4453.846191,3676.410156,4227.179199,4600.512695,4095.897217,4405.12793,3897.94873
4446.666504,3929.743408,4299.487305,4174.871582,4166.666504,4394.358887,4165.12793,4461.538574,3673.333252,4221.025391,4601.025391,4098.974121,4400.512695,3900.512695
4450.256348,3930.256348,4303.589844,4171.281738,4165.641113,4391.794922,4160,4458.461426,3670.769043,4222.05127,4603.07666,4102.563965,4409.230469,3900.512695
4454.358887,3939.487061,4304.102539,4171.794922,4172.820313,4385.12793,4168.205078,4464.615234,3677.94873,4232.820313,4605.12793,4109.230469,4423.589844,3906.666504
4453.333008,3941.025635,4309.230469,4175.897461,4173.846191,4393.846191,4174.358887,4468.205078,3689.743408,4242.05127,4616.922852,4112.307617,4422.05127,3907.692139
4447.692383,3935.384521,4309.230469,4174.358887,4170.256348,4390.769043,4169.743652,4467.179199,3695.897461,4247.692383,4624.615234,4112.820313,4423.589844,3903.076904
4448.717773,3934.358887,4306.666504,4170.769043,4169.743652,4391.281738,4171.281738,4473.846191,3693.333252,4249.230469,4621.025391,4110.769043,4423.589844,3901.53833
4452.820313,3938.461426,4307.692383,4169.743652,4173.333008,4395.384277,4177.94873,4476.922852,3690.769043,4252.307617,4620.512695,4111.794922,4425.641113,3907.692139
4451.794922,3941.025635,4307.692383,4172.307617,4178.461426,4387.179199,4174.358887,4472.820313,3691.281982,4255.384277,4622.05127,4116.922852,4445.641113,3914.358887
4451.281738,3936.923096,4307.692383,4175.897461,4176.410156,4392.307617,4171.281738,4473.846191,3691.281982,4253.333008,4624.102539,4114.358887,4450.769043,3907.179443
4448.205078,3935.384521,4304.102539,4173.333008,4173.846191,4391.794922,4175.897461,4476.410156,3696.410156,4254.358887,4624.102539,4111.794922,4437.94873,3903.5896
4447.692383,3937.435791,4303.589844,4172.307617,4176.410156,4391.794922,4176.410156,4473.846191,3702.563965,4257.94873,4626.153809,4114.358887,4432.820313,3910.256348
4454.358887,3941.025635,4311.794922,4175.384277,4180,4395.384277,4176.922852,4476.922852,3703.5896,4262.05127,4629.743652,4119.487305,4435.897461,3914.871582
4450.256348,3941.025635,4312.820313,4174.871582,4180,4387.692383,4174.358887,4479.487305,3699.487061,4260.512695,4625.641113,4123.589844,4442.563965,3913.333252
4442.05127,3934.871582,4307.179199,4168.717773,4175.384277,4394.358887,4161.538574,4468.205078,3691.281982,4249.230469,4616.410156,4115.384277,4443.07666,3906.153809
4443.07666,3934.871582,4304.615234,4164.615234,4172.820313,4393.333008,4161.538574,4465.641113,3695.384521,4247.692383,4614.871582,4111.794922,4442.563965,3904.102539
4445.641113,3936.923096,4306.153809,4168.205078,4174.358887,4389.230469,4171.281738,4479.487305,3701.025635,4252.307617,4620,4116.922852,4431.794922,3902.05127
4443.589844,3934.871582,4309.743652,4172.820313,4177.436035,4397.94873,4175.897461,4486.666504,3690.769043,4245.12793,4617.94873,4109.743652,4414.871582,3893.845947
4443.07666,3937.435791,4310.769043,4171.794922,4181.538574,4394.358887,4180,4491.281738,3685.640869,4245.641113,4615.384277,4103.589844,4422.563965,3900
4446.153809,3938.461426,4311.794922,4169.743652,4178.974121,4397.435547,4180.512695,4491.794922,3692.820313,4253.333008,4624.102539,4109.743652,4436.410156,3908.205078
4445.12793,3934.871582,4309.230469,4170.769043,4174.358887,4397.435547,4181.025391,4485.641113,3697.435791,4255.384277,4628.717773,4110.769043,4437.435547,3904.102539
4443.07666,3931.794678,4305.12793,4169.743652,4175.384277,4392.820313,4179.487305,4476.922852,3695.384521,4255.897461,4625.12793,4106.153809,4429.743652,3896.923096
4442.05127,3931.281982,4304.615234,4165.12793,4174.871582,4397.94873,4170.256348,4465.641113,3689.743408,4251.281738,4624.102539,4104.102539,4420.512695,3893.333252
4440,3930.769043,4301.025391,4163.07666,4173.846191,4394.871582,4172.820313,4466.666504,3684.102539,4241.538574,4617.435547,4104.102539,4423.07666,3894.871582
4444.615234,3932.307617,4300,4165.641113,4173.333008,4398.461426,4177.436035,4476.410156,3686.666504,4240,4614.871582,4104.615234,4427.179199,3895.384521
4448.205078,3935.897461,4304.102539,4166.153809,4174.358887,4395.384277,4166.666504,4480.512695,3699.487061,4252.307617,4624.615234,4106.153809,4434.871582,3897.435791
4443.589844,3933.845947,4304.615234,4163.07666,4174.358887,4386.666504,4164.102539,4482.563965,3703.076904,4258.974121,4627.692383,4105.641113,4438.974121,3899.487061
4442.563965,3931.794678,4303.589844,4163.589844,4173.333008,4396.410156,4171.281738,4483.589844,3693.845947,4250.256348,4622.563965,4103.589844,4429.230469,3895.897461
4443.07666,3935.897461,4302.05127,4163.589844,4175.897461,4393.846191,4172.820313,4487.179199,3691.794678,4248.717773,4622.563965,4106.666504,4426.153809,3897.94873
4438.974121,3931.794678,4300,4157.436035,4174.358887,4393.846191,4170.769043,4490.256348,3694.871826,4253.333008,4627.179199,4103.07666,4428.717773,3895.384521
4436.410156,3929.743408,4300,4157.94873,4171.794922,4396.410156,4178.461426,4494.871582,3697.94873,4258.461426,4630.256348,4101.538574,4433.846191,3889.230713
4437.435547,3939.487061,4300.512695,4164.102539,4174.871582,4389.230469,4178.974121,4495.897461,3701.53833,4264.615234,4629.743652,4108.717773,4438.461426,3894.358887
4442.05127,3940.512695,4304.615234,4161.538574,4175.897461,4395.384277,4170.256348,4483.589844,3697.94873,4260.512695,4631.794922,4105.12793,4428.205078,3898.461426
4446.153809,3938.974365,4309.743652,4160,4179.487305,4394.358887,4180,4487.179199,3698.461426,4259.487305,4633.846191,4109.230469,4432.307617,3900.512695
4448.717773,3943.076904,4309.743652,4169.743652,4183.589844,4391.281738,4185.12793,4495.897461,3702.05127,4262.05127,4632.307617,4121.025391,4446.666504,3905.640869
4447.692383,3944.102539,4307.692383,4171.281738,4181.538574,4392.307617,4177.94873,4485.12793,3693.845947,4256.410156,4627.692383,4117.436035,4445.12793,3906.666504
4446.153809,3940.512695,4306.666504,4162.563965,4177.436035,4386.666504,4183.589844,4478.974121,3685.128174,4248.205078,4621.025391,4112.820313,4440,3903.076904
4448.717773,3935.897461,4308.205078,4162.05127,4176.410156,4392.307617,4178.974121,4478.461426,3686.153809,4246.153809,4622.563965,4112.307617,4434.871582,3897.435791
4450.769043,3939.487061,4309.230469,4165.12793,4182.563965,4392.307617,4166.153809,4473.333008,3697.435791,4257.436035,4632.307617,4114.358887,4440,3903.076904
4453.846191,3945.128174,4308.717773,4167.692383,4186.666504,4391.281738,4173.333008,4471.794922,3704.615234,4265.12793,4633.846191,4116.410156,4451.794922,3907.692139
4456.922852,3944.615234,4307.692383,4167.692383,4182.563965,4394.358887,4178.461426,4467.179199,3695.384521,4257.94873,4626.666504,4110.256348,4443.589844,3898.461426
4458.974121,3942.05127,4306.153809,4165.12793,4185.12793,4387.692383,4173.333008,4468.717773,3680,4252.820313,4624.102539,4107.692383,4434.358887,3896.410156
4463.07666,3941.025635,4310.256348,4165.641113,4191.281738,4395.897461,4184.102539,4483.589844,3674.358887,4258.974121,4632.820313,4112.820313,4438.461426,3902.05127
4462.05127,3942.05127,4310.769043,4167.179199,4190.256348,4396.410156,4194.358887,4491.794922,3681.025635,4270.256348,4640.512695,4115.384277,4447.692383,3903.5896
4459.487305,3943.076904,4306.666504,4165.12793,4185.641113,4389.230469,4183.07666,4476.922852,3681.53833,4272.307617,4640,4111.281738,4450.769043,3898.461426
4461.025391,3942.05127,4309.230469,4165.641113,4186.666504,4395.897461,4179.487305,4464.102539,3673.333252,4263.07666,4635.384277,4110.769043,4437.435547,3894.871582
4455.384277,3939.487061,4308.717773,4164.615234,4188.717773,4393.333008,4187.179199,4474.358887,3670.256348,4255.384277,4627.692383,4113.333008,4424.615234,3896.410156
4450.769043,3936.923096,4305.641113,4162.563965,4182.563965,4394.871582,4180,4476.410156,3668.205078,4251.281738,4625.641113,4106.153809,4423.07666,3890.769043
4453.846191,3941.025635,4307.179199,4164.102539,4182.05127,4391.794922,4173.846191,4469.230469,3669.230713,4251.281738,4627.692383,4104.615234,4431.281738,3890.769043
4452.820313,3942.05127,4309.743652,4164.615234,4186.153809,4385.641113,4176.410156,4472.820313,3673.845947,4252.820313,4625.12793,4109.230469,4434.358887,3893.845947
4448.205078,3936.410156,4307.692383,4163.07666,4182.563965,4395.384277,4174.358887,4477.435547,3672.307617,4251.794922,4624.615234,4104.102539,4426.153809,3887.692139
4446.666504,3935.384521,4303.07666,4159.487305,4179.487305,4392.820313,4176.922852,4480,3674.358887,4256.922852,4630.256348,4106.153809,4431.281738,3890.256348
4451.281738,3938.461426,4310.769043,4161.025391,4184.102539,4393.846191,4184.102539,4474.871582,3681.025635,4259.487305,4635.897461,4115.384277,4440.512695,3900
4458.461426,3945.128174,4321.025391,4169.743652,4192.307617,4397.435547,4191.794922,4480.512695,3689.743408,4267.179199,4639.487305,4120.512695,4446.153809,3903.5896
4459.487305,3949.743408,4317.94873,4174.871582,4194.871582,4389.743652,4190.256348,4489.743652,3692.820313,4276.922852,4641.538574,4123.589844,4453.846191,3903.076904
4463.07666,3947.692139,4316.410156,4176.410156,4192.820313,4393.333008,4181.025391,4486.153809,3690.256348,4272.820313,4644.615234,4125.12793,4456.410156,3906.153809
4466.153809,3948.205078,4317.94873,4176.410156,4196.410156,4393.846191,4187.179199,4491.281738,3695.897461,4272.307617,4647.179199,4129.743652,4456.410156,3913.333252
4463.589844,3951.281982,4318.974121,4172.820313,4196.922852,4396.410156,4196.922852,4491.794922,3696.923096,4274.871582,4642.563965,4130.769043,4442.563965,3910.769043
4465.12793,3950.256348,4320.512695,4168.205078,4193.333008,4395.384277,4189.743652,4478.974121,3691.281982,4271.794922,4640,4126.153809,4436.410156,3903.076904
4466.666504,3944.615234,4315.384277,4167.179199,4195.897461,4386.666504,4178.974121,4475.384277,3687.179443,4264.615234,4638.461426,4122.563965,4449.230469,3903.076904
4463.07666,3938.461426,4310.256348,4165.12793,4191.794922,4396.922852,4176.922852,4472.307617,3677.435791,4251.794922,4630.769043,4111.794922,4435.384277,3894.871582
4462.05127,3938.974365,4309.743652,4162.563965,4186.666504,4398.461426,4184.102539,4475.384277,3677.94873,4252.307617,4628.717773,4111.281738,4415.897461,3891.794678
4467.179199,3941.025635,4313.333008,4164.615234,4191.281738,4393.333008,4189.230469,4484.615234,3691.281982,4265.12793,4640.512695,4121.538574,4426.666504,3900
4468.205078,3941.53833,4322.563965,4168.717773,4193.333008,4394.358887,4183.589844,4476.410156,3695.384521,4271.794922,4649.230469,4120.512695,4444.615234,3896.923096
4465.12793,3944.102539,4331.281738,4171.281738,4192.820313,4389.230469,4180.512695,4469.230469,3691.281982,4272.307617,4643.589844,4115.384277,4444.102539,3890.256348
4469.743652,3942.05127,4335.384277,4173.333008,4193.333008,4398.974121,4186.153809,4480.512695,3691.281982,4268.205078,4640,4115.897461,4430.769043,3893.333252
4470.769043,3942.563965,4334.358887,4173.846191,4194.358887,4397.94873,4188.717773,4490.769043,3695.897461,4267.179199,4641.025391,4121.538574,4433.333008,3899.487061
4469.743652,3949.743408,4333.846191,4173.846191,4193.333008,4387.692383,4185.12793,4490.769043,3696.410156,4268.205078,4638.974121,4125.641113,4437.435547,3897.435791
4473.333008,3951.794678,4335.897461,4175.384277,4193.333008,4393.846191,4184.615234,4489.230469,3696.923096,4270.256348,4640,4124.102539,4427.179199,3895.384521
4472.820313,3948.205078,4335.384277,4176.922852,4195.384277,4394.358887,4187.692383,4490.256348,3702.05127,4274.358887,4642.05127,4126.153809,4433.333008,3902.563965
4471.281738,3945.128174,4333.333008,4178.974121,4192.307617,4398.974121,4185.641113,4484.102539,3700,4269.743652,4640,4126.666504,4438.461426,3900
4471.281738,3948.205078,4330.256348,4178.974121,4192.820313,4398.461426,4188.205078,4482.563965,3697.94873,4266.666504,4638.974121,4126.666504,4433.333008,3894.871582
4471.281738,3953.845947,4325.12793,4177.94873,4198.461426,4392.820313,4190.256348,4491.281738,3702.563965,4271.281738,4641.025391,4128.205078,4437.435547,3897.435791
4473.333008,3952.307617,4323.589844,4178.974121,4197.94873,4399.487305,4181.538574,4493.333008,3709.743408,4273.846191,4645.641113,4127.179199,4437.435547,3897.94873
4471.794922,3945.640869,4317.94873,4178.461426,4194.871582,4396.410156,4179.487305,4487.692383,3711.281982,4272.307617,4643.07666,4128.205078,4436.410156,3898.974365
4467.179199,3940.512695,4311.794922,4175.897461,4192.820313,4399.487305,4183.07666,4477.94873,3698.974365,4261.538574,4634.358887,4123.589844,4438.461426,3898.461426
4467.692383,3946.666504,4309.743652,4175.897461,4193.846191,4400.512695,4187.692383,4476.922852,3694.358887,4257.94873,4632.820313,4117.436035,4438.461426,3894.358887
4469.743652,3951.794678,4310.256348,4181.538574,4195.897461,4394.358887,4190.256348,4483.07666,3704.102539,4269.230469,4638.461426,4119.487305,4431.281738,3893.333252
4472.307617,3948.717773,4315.897461,4184.102539,4196.410156,4402.563965,4182.563965,4477.94873,3708.205078,4273.333008,4644.102539,4122.563965,4427.179199,3895.384521
4474.871582,3950.256348,4318.974121,4182.05127,4200,4400,4184.615234,4477.94873,3712.307617,4273.846191,4646.153809,4125.641113,4443.589844,3902.563965
4474.358887,3954.358887,4317.436035,4185.641113,4201.025391,4400.512695,4192.820313,4482.563965,3714.358887,4273.333008,4644.102539,4124.102539,4448.717773,3900.512695
4472.820313,3955.384521,4317.436035,4190.769043,4200,4402.05127,4187.179199,4473.846191,3708.205078,4269.230469,4640.512695,4123.589844,4434.871582,3891.794678
4473.333008,3951.794678,4313.333008,4186.153809,4198.461426,4389.230469,4171.281738,4461.025391,3701.025635,4261.538574,4635.897461,4123.07666,4433.846191,3892.820313
4472.820313,3945.640869,4310.769043,4180,4195.384277,4394.358887,4171.281738,4460,3696.923096,4254.358887,4632.820313,4118.974121,4435.897461,3893.845947
4470.256348,3946.153809,4310.769043,4179.487305,4195.384277,4397.435547,4185.12793,4475.384277,3697.94873,4257.436035,4632.820313,4122.563965,4436.922852,3895.897461
4473.333008,3950.256348,4310.769043,4181.025391,4193.846191,4394.871582,4178.974121,4483.07666,3696.410156,4263.07666,4633.846191,4127.179199,4441.025391,3894.358887
4477.94873,3949.743408,4311.794922,4182.05127,4192.307617,4397.435547,4167.179199,4473.333008,3689.230713,4263.07666,4632.307617,4124.102539,4438.461426,3891.281982
4476.410156,3949.230713,4313.846191,4183.07666,4195.897461,4395.897461,4174.358887,4471.794922,3687.692139,4266.666504,4630.256348,4126.666504,4432.307617,3893.845947
4476.922852,3949.230713,4320.512695,4182.05127,4194.871582,4402.05127,4177.436035,4478.461426,3691.794678,4269.743652,4633.333008,4127.179199,4430.769043,3892.307617
4474.871582,3949.743408,4323.589844,4181.538574,4193.846191,4394.871582,4175.897461,4485.641113,3689.743408,4266.153809,4630.769043,4126.666504,4442.05127,3895.384521
4472.307617,3950.256348,4320,4186.153809,4197.436035,4391.794922,4177.94873,4483.07666,3688.717773,4263.07666,4627.692383,4129.230469,4447.692383,3898.974365
4475.384277,3949.230713,4320,4189.230469,4198.461426,4400.512695,4176.922852,4473.333008,3697.435791,4266.666504,4632.307617,4127.179199,4442.563965,3894.358887
4475.384277,3949.743408,4321.025391,4186.666504,4200,4393.846191,4182.05127,4475.897461,3701.025635,4270.256348,4630.769043,4125.12793,4441.538574,3892.820313
4472.307617,3946.666504,4319.487305,4183.589844,4195.897461,4398.461426,4184.102539,4480,3689.230713,4262.563965,4626.153809,4122.05127,4429.743652,3889.743408
4469.743652,3945.640869,4314.871582,4183.07666,4191.794922,4399.487305,4174.871582,4477.94873,3683.5896,4258.974121,4627.692383,4120.512695,4428.717773,3885.640869
4470.256348,3947.179443,4313.333008,4182.563965,4194.871582,4391.794922,4172.820313,4477.435547,3686.666504,4261.538574,4626.153809,4120.512695,4448.205078,3885.128174
4478.461426,3949.230713,4315.384277,4168.717773,4199.487305,4397.435547,4176.922852,4476.922852,3688.717773,4261.538574,4627.179199,4117.94873,4445.12793,3884.615234
